"pronoun"	"verb"	"context"	"filename"
"101494"	"she"	"recalled"	" Gambrell started with groups of kids meeting outside of school but knew she needed to get inside the classrooms. However, she recalled, ``There was no support to do it in a school. When I'd run it by people, it would always be shot down.'' </P> "	"nyt_eng_200111.gz"
"102163"	"she"	"recalled"	" Courtney Shealy, also a 2000 Olympic gold medalist, was Benko's roommate in Fukuoka. Benko, she recalled, ``was always smiling, always happy, but when she got hurt she was really upset, more for the team than herself.'' </P> "	"nyt_eng_200112.gz"
"102272"	"he"	"recalled"	" Perhaps it was a mixup, but in any case, he recalled, the head hospital chef brought out a special meal for Richmond, a vegetarian, and offered a profuse apology. </P> "	"nyt_eng_200112.gz"
"102281"	"he"	"recalled"	" Assad Abu Sheeban, 33, was outside his home here when he heard the blast up the street and saw the bus speeding downhill, out of control. He saw a body tumble from the bus, he recalled, and heard passengers screaming as it rolled through a traffic light, jumped a sidewalk, crushed a guard rail and finally crashed into a large rock. </P> "	"nyt_eng_200112.gz"
"102296"	"he"	"recalled"	" Assad Abu Sheeban, 33, was outside his home here when he heard the blast up the street and saw the bus speeding downhill, out of control. He saw a body tumble from the bus, he recalled, and heard passengers screaming as it rolled through a traffic light, jumped a sidewalk, crushed a guard rail and finally crashed into a large rock. </P> "	"nyt_eng_200112.gz"
"102599"	"she"	"recalled"	" When he got older, she recalled, he would go into the woods with other would-be commandos, and they would hunt each other down with air guns loaded with paint-filled pellets. ``There would be a bunch of guys, 15 or 20, they'd have two teams and head up to Whitney's sand pit,'' said Warnerkachel, whose brother Jeff was often part of that group. </P> "	"nyt_eng_200112.gz"
"103078"	"she"	"recalled"	" The terrorist attacks ushered in what seems, in early reports, to be a heightened interest in volunteer vacations. Diane Fredricksen, a coordinator at Global Volunteers, of St. Paul, Minn., an organization that offers such trips, reports that although a few participants canceled travel plans, she has received a spate of calls from first-timers. One man, she recalled, said he would feel guilty taking a luxury vacation at the beach right now; a woman said she wanted to work abroad to demonstrate that Americans are compassionate. Others said they were looking for ways to add meaning to their vacations, a desire that has always motivated those who volunteer. </P> "	"nyt_eng_200112.gz"
"103194"	"she"	"recalled"	" Carter is no stranger to resistance to jazz violin. When she took a master class with Yehudi Menuhin at the Center for Theater Studies in Detroit as a 16-year-old member of a string quartet, she recalled, her teacher introduced her to Menuhin with the words, ``Yeah, she wants to play jazz.'' Menuhin said to leave her alone. ``He picked up his violin and played some kind of jazz lick,'' Carter said, ``as if to say to say, `It's OK!' I felt I had won.'' </P> "	"nyt_eng_200201.gz"
"103391"	"he"	"recalled"	" As a boy in Oklahoma in the 1950s, Larry Coker liked to watch the Rose Bowl on television. At halftime, he recalled, he would go outside and play with a football, alone, among his mother's bare and thorny rose bushes. More than most sports events, the game on New Year's Day had a mystique that appealed to boyhood dreams. </P> "	"nyt_eng_200201.gz"
"103600"	"he"	"recalled"	" His father, he recalled, countered, ``It's about having fun.'' </P> "	"nyt_eng_200201.gz"
"103935"	"they"	"recalled"	" Although villagers don't know for sure who fired at the Marines, they note that when the Taliban were in power their followers knew where the land mines were located and how to maneuver through them. The Taliban even refused the help of non-governmental aid agencies to remove them, they recalled, because they believed the land mines provided a layer of security against any enemy forces unaware they were there. </P> "	"nyt_eng_200201.gz"
"103940"	"he"	"recalled"	" The cards are first reviewed by hotel management and then sent to a centralized guest service center, where the data is analyzed. For instance, he recalled, guest concerns about rooms' being too dim led to the use of brighter bulbs. </P> "	"nyt_eng_200201.gz"
"103949"	"he"	"recalled"	" PASADENA -- When it was announced last month that CBS CEO Les Moonves was also going to oversee the daily operations of sister network UPN, he recalled, ``I talked to Vince McMahon (of the World Wrestling Federation) and Don Hewitt ('60 Minutes' producer) in the same day -- this is my life.'' </P> "	"nyt_eng_200201.gz"
"104143"	"she"	"recalled"	" After the divorce, she recalled, ``I was sitting here alone, crying as hard as I could cry. Then, I prayed. I said, `Father, give me something to do so big, so all-consuming, so useful, that it would use all of me.' So I could keep going.'' </P> "	"nyt_eng_200201.gz"
"104158"	"he"	"recalled"	" But he added that there are exceptions, specifically ``when a sequence is perfectly shot.'' He put on a video of ``Appalachian Spring,'' the Graham piece about young settlers on the Western frontier. With Aaron Copland's evocative score setting the mood, the camera followed the main characters to center stage, established their identities and then moved to a wide-angle shot that captured the choreography's overall symmetry. When Graham saw the opening sequence, he recalled, she asked, ``OK, where are the edits?'' and much to her surprise Bhargava replied that there were none. ``It's just as important to know when your skills aren't needed,'' he said.(BOX) </P> </TEXT> </DOC> <DOC id=NYT_ENG_20020117.0096 type=story > <HEADLINE> BLACK HAWK DOWN''  BELONGS TO A DIFFERENT ERA. </HEADLINE> <DATELINE>  (BC-FILM-BLACKHAWK-REVIEW-HNS) </DATELINE> <TEXT> "	"nyt_eng_200201.gz"
"104216"	"he"	"recalled"	" Silverman, 61, the chief executive of the Cendant Corp., the travel and residential real estate services company, decided early in his career that law was not his calling. As an associate at a law firm more than three decades ago, he recalled, ``I was very sales- and marketing-driven, wanting to sell something to someone, so I was frustrated. I did a few deals and thought I was doing all the work. Then I noticed that the people doing the least and being paid the most were the investment bankers.'' After about a year, he became one of them, and later turned to management. </P> "	"nyt_eng_200201.gz"
"104409"	"he"	"recalled"	" His trips, he recalled, had their close calls, from unforgiving terrain to tribes who resented his intrusion in New Guinea. He visited the giant lobelias of Mount Kilimanjaro, the azaleas and rhododendrons of Sikkim and the bamboos of China, where he savored the country's ornamental horticulture. </P> "	"nyt_eng_200201.gz"
"104467"	"he"	"recalled"	" The cards are first reviewed by hotel management and then sent to a centralized guest service center, where the data is analyzed. For instance, he recalled, guest concerns about rooms' being too dim led to the use of brighter bulbs. </P> "	"nyt_eng_200201.gz"
"104918"	"he"	"recalled"	" Many of the students at camp, most of whom are over 40, share a rich history of '60s and '70s rock 'n' roll. Tom Wilson, a silver-haired computer systems manager for General Electric, first saw Kaukonen in concert with Jefferson Airplane 30 years ago, at Basin Street West in San Francisco. The opening act, he recalled, was Dizzie Gillespie. Jim Pinchak, a lawyer in the public defender's office of the state of New Jersey, had seen Kaukonen play in concert many times over a 20-year period. </P> "	"nyt_eng_200201.gz"
"105042"	"he"	"recalled"	" In an open pasture 20 miles south of Hebbronville, Vickers sliced open a 700-pound beefmaster cow and started inspecting its organs. The cow had died within hours of becoming ill, and was the third cow in the herd to go down within two days, he recalled, thumbing through his old field notes Friday. </P> "	"nyt_eng_200202.gz"
"105162"	"she"	"recalled"	" ``But there was this underlying type of depression'' throughout those years, she recalled, and in 1995 it erupted full blown and was crushing. ``I was thinking whether I wanted to live or not,'' she said. But with medication and therapy, she recovered. </P> "	"nyt_eng_200202.gz"
"105231"	"he"	"recalled"	" Sanders, who lives two blocks from the trade center site, said he flew out of New York on the morning of Sept. 11 to get his book-jacket picture taken for ``Celluloid Skyline'' at the New York City set of Paramount Studios in Hollywood. After going through the Holland Tunnel toward Newark International Airport, he recalled, ``I looked back at the World Trade Center, as one does, and thought about why they had put it on the Hudson side of the island.'' </P> "	"nyt_eng_200202.gz"
"105234"	"he"	"recalled"	" Nevels describes himself as a natural salesman and fervid advocate of education. He was born in Alabama and moved to Fort Wayne, Ind., where, he recalled, his father had to prod him to go to college. He graduated from Bucknell University and received a law degree and a master of business administration from the University of Pennsylvania, eventually founding the Swarthmore Group, which manages $1.2 billion in investments. </P> "	"nyt_eng_200202.gz"
